setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B3007,EURUSD,2016-04-22T04:00:00+00:00,2016-04-22T11:00:00+00:00,2016-04-22T17:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1.12641,1.12315,1.12295,1.13253,,1.88,,1.13985,4.12,zone,,,1.13929,3.95,,,,False,triple,sl,1.12295,-1.0,-1.0,-1.0,-250.0,True,,0.48,-0.783,-2.083,False,False,0.426,,45.0,,1.843,6,-1,-1,195.0,146.0,140,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-04-14T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,1,1.31,1.35,0.9,marginal,1.63,,0.0,0.001878,0.363,0,29.675,False,,,,,False,4,bullish,with_trend,True,False,False,,1.13985,92.7,False,False,False,SWEPT_LOW,intact,swept,intact,intact,7.157,1.63,PD,PW,False,0.0,PD,,,,,,,,0.0,low,0.0,0.0,False,,,,,,0,,,,,,2016-04-22T03:00:00+00:00,1,2016-04-14T09:00:00+00:00,LONG,,aligned,-19.8,False,0,no_fvg,London,London,True,True,Both,,,0.1325,1.14645,1.12335,discount,both_discount,0.804,0.344,0.565,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3008,EURUSD,2016-04-22T09:00:00+00:00,2016-04-22T11:00:00+00:00,2016-04-22T13:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.12637,1.12534,1.12514,1.13008,,3.6,,1.13084,4.34,zone,,,1.13055,4.06,,,,False,triple,sl,1.12637,0.0,-1.0,-1.0,0.0,True,,1.382,-0.122,0.0,False,False,1.363,,48.0,,1.125,2,-1,-1,173.0,116.0,123,discount,0.0,,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2016-04-15T06:00:00+00:00,BOS,Confirm,0,holding,False,full,True,0,0.04,0.79,0.79,marginal,0.759,,3.752,0.001093,0.566,2,39.88,False,,,,,False,9,bullish,counter_trend,True,False,True,bearish,1.13985,93.0,False,False,False,SWEPT_LOW,intact,swept,intact,intact,12.335,2.763,PD,PW,False,0.0,PD,,,,,,,,192.0,high,0.0,0.0,False,,,,,,0,,,,,eq,2016-04-22T08:00:00+00:00,1,2016-04-15T15:00:00+00:00,LONG,True,aligned,-20.1,False,1,fresh,London,London,True,True,Both,,,0.1307,1.14645,1.12335,discount,both_discount,1.382,0.344,0.565,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3009,EURUSD,2016-04-22T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.12939,1.13071,1.13091,1.12641,,2.26,,1.12335,4.58,zone,,,1.12364,4.36,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.565,0,-1,-1,,,3,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-04-22T06:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.14,1.34,0.89,marginal,1.153,,0.813,0.000971,0.214,0,39.88,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.12643,118.4,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-04-22T08:00:00+00:00,1,2016-04-22T08:00:00+00:00,SHORT,,counter,22.1,False,0,no_fvg,London,London,True,False,never_filled,,,0.2615,1.14645,1.12335,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3010,EURUSD,2016-04-25T10:00:00+00:00,2016-04-26T09:00:00+00:00,2016-04-26T11:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.12939,1.13071,1.13091,1.12807,,1.0,,1.12807,1.0,wick,,,,,,,,False,triple,tp1,1.12807,0.868,1.0,0.0,217.0,True,,0.868,-0.342,1.0,,,,,,,1.565,2,2,-1,99.0,49.0,28,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-04-22T06:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.14,1.34,0.89,marginal,1.153,,0.813,0.000971,0.214,0,43.307,False,,,,,False,10,bullish,ambiguous,False,False,True,bearish,1.12145,106.1,False,False,True,INSIDE,intact,intact,intact,swept,10.768,1.647,PW,PD,True,34.0,PW,,,,,,,,,,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-04-25T09:00:00+00:00,2,2016-04-22T08:00:00+00:00,SHORT,,counter,22.1,False,0,no_fvg,London,London,True,False,OB only,,,0.4211,1.13985,1.12178,discount,both_discount,2.018,0.561,0.372,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3011,EURUSD,2016-04-25T16:00:00+00:00,2016-04-25T16:00:00+00:00,2016-04-26T13:00:00+00:00,NY,bullish,BOS BOS,proximal,1.12671,1.12462,1.12442,1.13008,,1.61,,1.13084,1.98,zone,,,1.13042,1.78,,,,False,triple,tp1,1.13008,1.472,1.61,2.476,368.0,True,,1.472,-0.489,1.0,,,,,,,1.649,21,21,-1,3.0,1.0,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-04-25T13:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.35,0.78,0.78,marginal,1.361,,2.283,0.001389,0.365,0,50.786,False,,,,,False,16,bullish,with_trend,True,False,False,,1.12683,3.2,False,False,False,SWEPT_LOW,intact,swept,intact,swept,2.974,,PD,,True,17.0,PD,,,,,,,,29.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,pw,eq",2016-04-25T15:00:00+00:00,1,2016-04-25T15:00:00+00:00,LONG,False,aligned,28.6,False,1,no_fvg,NY,NY,True,False,OB only,,,0.2728,1.13985,1.12178,discount,both_discount,-0.756,0.429,0.436,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,Core Durable Goods Orders m/m
B3012,EURUSD,2016-04-26T14:00:00+00:00,2016-04-26T18:00:00+00:00,2016-04-27T07:00:00+00:00,NY,bullish,BOS BOS,proximal,1.12849,1.12683,1.12663,1.13253,,2.43,,1.13985,6.84,zone,,,1.1394,6.57,,,,False,triple,tp1,1.13253,2.172,2.43,0.0,543.0,True,,2.172,-0.274,1.0,,,,,,,1.23,13,13,-1,6.0,5.0,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-04-26T12:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.42,1.92,1.92,solid,0.966,,2.751,0.001512,0.671,0,47.078,False,,,,,False,14,bullish,with_trend,False,False,False,,1.1319,56.0,False,True,False,EXPANSION_UP,broken,intact,intact,swept,7.513,4.656,PW,PD,False,5.0,PD,,,1.918,2.0,False,0.688,True,4.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq",2016-04-26T13:00:00+00:00,1,2016-04-26T13:00:00+00:00,LONG,False,counter,67.4,False,3,no_fvg,NY,NY,True,False,OB only,,,0.3713,1.13985,1.12178,discount,mixed,2.202,0.684,0.087,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3013,EURUSD,2016-04-26T15:00:00+00:00,2016-04-28T07:00:00+00:00,2016-04-28T08:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13637,1.13821,1.13841,1.13453,,1.0,,1.13453,1.0,wick,,,,,,,,False,triple,tp1,1.13453,0.902,1.0,0.0,225.5,True,,0.902,-0.0,1.0,,,,,,,1.447,1,1,-1,187.0,137.0,99,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-04-20T12:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.62,1.72,1.15,marginal,1.163,,1.184,0.00141,0.646,0,41.288,False,,,,,False,15,bullish,counter_trend,False,False,False,,1.12145,99.1,False,False,True,INSIDE,intact,intact,intact,swept,2.468,0.184,PW,PD,True,80.0,PW,,,7.645,2.0,True,,,11.0,low,0.0,1.0,False,,,,,,0,,,,,,2016-04-26T14:00:00+00:00,3,2016-04-20T14:00:00+00:00,SHORT,,aligned,58.6,False,0,stale,NY,London,True,True,Both,,,0.8074,1.13985,1.12178,premium,both_premium,2.34,0.386,0.146,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3014,EURUSD,2016-04-27T11:00:00+00:00,2016-04-27T19:00:00+00:00,2016-04-27T20:00:00+00:00,London,bullish,BOS BOS,proximal,1.12735,1.12584,1.12564,1.13035,,1.99,,1.13394,4.36,zone,,,1.13357,4.12,,,,False,triple,tp1,1.13035,1.754,1.99,10.327,438.5,True,,1.754,-0.0,1.0,,,,,,,1.589,1,1,-1,36.0,35.0,28,premium,0.0,,6.0,3.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2016-04-26T07:00:00+00:00,BOS,BOS,0,holding,False,full,True,1,0.6,1.84,1.84,solid,1.217,,1.579,0.001076,0.374,0,49.598,False,,,,,False,11,bullish,with_trend,False,False,False,,1.13394,81.1,False,True,False,SWEPT_HIGH,swept,intact,intact,swept,11.612,1.635,PW,PD,False,0.0,PD,,,,,,,,,,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-04-27T10:00:00+00:00,2,2016-04-26T08:00:00+00:00,LONG,,counter,84.2,False,2,stale,London,NY,True,False,OB only,,,0.3082,1.13985,1.12178,discount,mixed,-2.583,0.484,0.541,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Federal Funds Rate,USD,0.0,
B3015,EURUSD,2016-04-27T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.12671,1.12462,1.12442,1.13182,,2.44,,1.13332,3.16,zone,,,1.13289,2.96,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.649,0,-1,-1,,,49,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-04-25T13:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.35,0.78,0.78,marginal,1.361,,2.283,0.001389,0.365,0,55.754,False,,,,,False,14,bullish,with_trend,True,False,False,,1.13394,66.6,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq",2016-04-27T13:00:00+00:00,2,2016-04-25T15:00:00+00:00,LONG,,aligned,28.6,False,1,stale,NY,NY,True,False,never_filled,,,0.2728,1.13985,1.12178,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3016,EURUSD,2016-04-27T15:00:00+00:00,2016-04-28T07:00:00+00:00,2016-04-28T11:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13637,1.13821,1.13841,1.12933,,3.83,,1.12798,4.56,zone,,,1.12845,4.3,,,,False,triple,sl,1.13637,0.0,-1.0,-1.0,0.0,True,,1.402,-0.191,0.0,True,False,0.092,6.759,,True,1.447,4,-1,-1,187.0,137.0,123,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-04-20T12:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.62,1.72,1.15,marginal,1.163,,1.184,0.00141,0.646,0,57.546,False,,,,,False,15,bullish,counter_trend,False,False,False,,1.12145,99.1,False,False,True,INSIDE,intact,intact,intact,swept,2.468,0.184,PW,PD,True,80.0,PW,,,7.645,2.0,True,,,11.0,low,0.0,1.0,False,,,,,,0,,,,,,2016-04-27T14:00:00+00:00,4,2016-04-20T14:00:00+00:00,SHORT,True,aligned,58.6,False,0,stale,NY,London,True,True,Both,,,0.8074,1.13985,1.12178,premium,both_premium,2.34,0.386,0.146,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3017,EURUSD,2016-04-28T06:00:00+00:00,2016-04-28T16:00:00+00:00,2016-04-28T17:00:00+00:00,London,bullish,BOS BOS,proximal,1.13101,1.12983,1.12963,1.13171,,0.59,,1.13611,4.32,zone,,,1.13548,3.79,,,,False,triple,tp1,1.13171,0.507,0.59,10.167,126.75,True,,0.507,-0.0,1.0,,,,,,,0.662,1,1,-1,14.0,11.0,4,premium,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2016-04-28T02:00:00+00:00,BOS,BOS,0,holding,True,pristine,True,0,0.34,0.39,0.39,marginal,0.47,0.892,1.726,0.002086,0.633,1,43.356,False,,,,,False,6,bullish,with_trend,False,False,False,,1.13441,66.3,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,4.238,1.86,PW,PD,False,4.0,PD,,,2.599,2.0,False,1.937,False,20.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq",2016-04-28T05:00:00+00:00,1,2016-04-28T05:00:00+00:00,LONG,,counter,65.2,False,6,fresh,Asia,NY,False,False,Neither,,,0.5108,1.13985,1.12178,premium,both_premium,1.467,0.314,1.0,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3018,EURUSD,2016-04-28T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.12735,1.12584,1.12564,1.12886,,1.0,,1.12886,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.589,0,-1,-1,,,56,premium,0.0,,5.0,3.0,1.0,0.0,0.0,1.0,"structure,sweep",False,h1_only,2016-04-26T07:00:00+00:00,BOS,BOS,0,holding,False,full,True,2,0.6,1.84,1.84,solid,1.217,,1.579,0.001076,0.374,0,52.145,False,,,,,False,15,bullish,with_trend,False,False,False,,1.13676,85.9,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-04-28T14:00:00+00:00,3,2016-04-26T08:00:00+00:00,LONG,,counter,84.2,False,2,stale,London,NY,True,False,never_filled,,,0.3082,1.13985,1.12178,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3019,EURUSD,2016-04-28T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.12849,1.12683,1.12663,1.13351,,3.02,,1.13676,4.98,zone,,,1.13613,4.6,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.23,0,-1,-1,,,51,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2016-04-26T12:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.42,1.92,1.92,solid,0.966,,2.751,0.001512,0.671,0,52.145,False,,,,,False,15,bullish,with_trend,False,False,False,,1.13676,75.5,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-04-28T14:00:00+00:00,2,2016-04-26T13:00:00+00:00,LONG,,counter,67.4,False,3,stale,NY,NY,True,False,never_filled,,,0.3713,1.13985,1.12178,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3020,EURUSD,2016-04-28T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.12671,1.12462,1.12442,1.13351,,3.25,,1.13676,4.81,zone,,,1.13611,4.5,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.649,0,-1,-1,,,75,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-04-25T13:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.35,0.78,0.78,marginal,1.361,,2.283,0.001389,0.365,0,54.028,False,,,,,False,16,bullish,with_trend,True,False,False,,1.13676,73.5,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq",2016-04-28T15:00:00+00:00,3,2016-04-25T15:00:00+00:00,LONG,,aligned,28.6,False,1,stale,NY,NY,True,False,never_filled,,,0.2728,1.13985,1.12178,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3021,USDCHF,2016-01-04T15:00:00+00:00,,,NY,bullish,Range BOS,proximal,0.99641,0.99348,0.99328,0.99934,,1.0,,0.99934,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.164,0,-1,-1,,,6,discount,0.0,,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-01-04T09:00:00+00:00,BOS,Range,0,holding,True,partial,False,0,0.15,0.73,0.73,marginal,1.015,0.297,3.829,0.00269,0.293,1,47.346,False,,,,,False,15,bullish,with_trend,True,False,False,,1.0034,63.3,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq",2016-01-04T14:00:00+00:00,1,2016-01-04T14:00:00+00:00,LONG,,aligned,36.7,False,1,fresh,London,NY,True,False,never_filled,,,0.6659,1.00202,0.98523,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3022,USDCHF,2016-01-05T10:00:00+00:00,2016-01-07T09:00:00+00:00,2016-01-07T10:00:00+00:00,London,bullish,BOS BOS,proximal,1.00167,1.00047,1.00027,1.00287,,1.0,,1.00287,1.0,wick,,,,,,,,False,triple,tp1,1.00287,0.857,1.0,0.0,214.25,True,,0.857,-0.0,1.0,,,,,,,1.02,1,1,-1,52.0,48.0,5,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-01-05T05:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.46,1.13,1.13,marginal,0.729,1.02,4.059,0.001372,0.54,0,38.532,False,,,,,False,10,bullish,with_trend,True,False,False,,1.00731,84.9,False,True,False,SWEPT_LOW,intact,swept,broken,intact,7.579,11.981,PD,PW,True,1.0,PD,,,11.996,2.0,False,10.976,False,175.0,low,0.0,1.0,False,,,,,,0,,,,,,2016-01-05T09:00:00+00:00,1,2016-01-05T09:00:00+00:00,LONG,,aligned,15.1,False,1,fresh,Asia,London,False,True,Fill only,A First Pullback,premium,0.9792,1.00202,0.98523,premium,mixed,-2.405,0.658,0.264,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3023,USDCHF,2016-01-06T06:00:00+00:00,2016-01-06T06:00:00+00:00,2016-01-06T07:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.00927,1.00811,1.00791,1.01043,,1.0,,1.01043,1.0,wick,,,,,,,,False,triple,tp1,1.01043,0.853,1.0,0.0,213.25,True,,0.853,-0.0,1.0,,,,,,,1.065,1,1,-1,2.0,1.0,2,discount,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-01-06T04:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.05,0.5,0.5,marginal,0.752,,6.969,0.001277,0.229,0,59.289,False,,,,,False,6,bullish,with_trend,True,False,False,,1.00993,7.1,False,False,False,INSIDE,intact,intact,broken,intact,2.435,6.734,PD,PD,True,26.0,PW,,,18.839,2.0,False,17.774,False,64.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,pw,eq",2016-01-06T05:00:00+00:00,1,2016-01-06T05:00:00+00:00,LONG,,aligned,39.0,False,2,no_fvg,Asia,Asia,False,False,Neither,,,1.4318,1.00202,0.98523,premium,mixed,-1.519,0.551,0.276,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3024,USDCHF,2016-01-07T10:00:00+00:00,2016-01-07T18:00:00+00:00,2016-01-07T19:00:00+00:00,London,bullish,Range BOS,proximal,0.99641,0.99348,0.99328,1.00698,,3.61,,1.00794,3.94,zone,,,1.0074,3.75,,,,False,triple,sl,0.99328,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.245,,,,1.164,1,-1,-1,81.0,76.0,73,discount,0.0,,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-01-04T09:00:00+00:00,BOS,Range,0,holding,True,partial,False,0,0.15,0.73,0.73,marginal,1.015,0.297,3.829,0.00269,0.293,1,46.346,False,,,,,False,10,bullish,counter_trend,True,True,True,bearish,1.01238,79.7,False,True,False,EXPANSION_DOWN,intact,broken,swept,intact,5.822,4.156,PD,PW,False,0.0,PW,4.286,2.0,4.164,2.0,False,3.0,False,113.0,low,1.0,1.0,False,,,,,,0,,,,,"pd,pw,eq",2016-01-07T09:00:00+00:00,2,2016-01-04T14:00:00+00:00,LONG,,aligned,36.7,False,1,fresh,London,NY,True,False,OB only,,,0.6659,1.00202,0.98523,premium,mixed,0.572,0.499,0.13,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3025,USDCHF,2016-01-08T07:00:00+00:00,2016-01-08T07:00:00+00:00,2016-01-08T08:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.99742,0.99652,0.99632,1.00004,,2.91,,1.00363,6.9,zone,,,1.00302,6.22,,,,False,triple,sl,0.99632,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.068,4.079,1.0,True,0.537,1,-1,-1,2.0,1.0,2,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",True,h1_only,2016-01-08T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.37,0.99,0.66,marginal,0.342,,2.267,0.002047,0.371,0,35.365,False,,,,,False,7,bearish,ambiguous,False,False,True,bullish,0.99927,33.1,False,False,False,INSIDE,intact,intact,swept,intact,5.139,2.565,PD,PD,False,13.0,PW,5.139,2.0,5.964,2.0,True,5.427,False,126.0,low,1.0,1.0,False,,,,,,0,,,,,"pd,eq",2016-01-08T06:00:00+00:00,1,2016-01-08T06:00:00+00:00,LONG,,aligned,26.0,False,0,no_fvg,Asia,London,False,True,Fill only,,,0.726,1.00202,0.98523,premium,mixed,-1.431,0.592,0.758,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3026,USDCHF,2016-01-08T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.00834,1.01022,1.01042,1.00646,,1.0,,1.00646,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.078,0,-1,-1,,,45,discount,1.0,True,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-01-06T17:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.78,1.73,1.15,marginal,0.87,0.907,1.202,0.00193,0.935,0,37.768,False,,,,,False,14,bearish,counter_trend,False,False,True,bullish,0.99217,89.6,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-01-08T13:00:00+00:00,2,2016-01-06T19:00:00+00:00,SHORT,,counter,39.9,False,0,fresh,NY,NY,False,False,never_filled,,,1.3764,1.00202,0.98523,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
