setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp_2r,exit_reason,exit_price,r_realised,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_2r,sl_swept_then_1r,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_2r_touch,bars_sl_to_1r_touch,sl_recovered_to_entry,sl_distance_atr,sl_dist_atr_at_alert,tp_dist_atr_at_alert,bars_to_exit,bars_to_mfe,bars_to_mae,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,is_mss,ob_range_atr,fvg_size_atr,impulse_leg_to_extreme_atr,atr_at_ob,atr_at_fill,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_pools_swept,sweep2_age_at_fill_h1,sweep2_tiers_checked,sweep2_sw_present,sweep2_sw_pierce_atr,sweep2_sw_rejection_ratio,sweep2_sw_follow_atr,sweep2_sw_rn_aligned,sweep2_eq_present,sweep2_eq_pierce_atr,sweep2_eq_rejection_ratio,sweep2_eq_follow_atr,sweep2_eq_rn_aligned,sweep2_eq_size,sweep2_pw_present,sweep2_pw_pierce_atr,sweep2_pw_rejection_ratio,sweep2_pw_follow_atr,sweep2_pw_rn_aligned,sweep2_pd_present,sweep2_pd_pierce_atr,sweep2_pd_rejection_ratio,sweep2_pd_follow_atr,sweep2_pd_rn_aligned,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,session_level_event,session_level_which,session_level_side,session_level_pair_relevant,alert_bar_ts,alert_seq,bos_timestamp,bias,mfe_intrade_r,sl_bar_best_favor_r,sl_bar_reached_1r_ambiguous,ob_penetration_depth,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,atr_regime_pct_at_fill,atr_regime_ratio_at_fill,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B9014,EURUSD,2013-04-16T12:00:00+00:00,2013-04-17T14:00:00+00:00,2013-04-17T14:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.30559,1.30379,1.30919,sl,1.30379,-1.0,-250.0,True,,4.017,-0.994,-0.249,True,False,False,0.165,1.556,,,True,0.761,0.761,1.522,0,47.0,15.0,30.0,27.0,4,discount,1.0,True,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2013-04-16T08:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,True,0,0.3,0.84,0.56,marginal,False,0.677,0.596,2.854,0.002365,0.002731,0.312,0,47.722,False,,,,,False,12,bearish,ambiguous,False,True,bullish,1.31234,False,False,False,INSIDE,intact,intact,swept,intact,6.156,1.201,PD,PD,False,0.0,PW,6.156,2.0,1.201,2.0,False,0.44,True,0.0,high,1.0,2.0,True,1,41.0,"eq,sw,pd,pw",True,0.313,40.333,4.017,False,False,,,,,,False,,,,,False,,,,,False,,,False,,False,break,asia,high,True,2013-04-16T11:00:00+00:00,1,2013-04-16T11:00:00+00:00,LONG,0.0,3.206,True,0.0,aligned,33.4,False,0,69.14,1.1388,fresh,London,NY,True,True,Both,1.0,A+ Reversal at the Wall,premium,0.5162,1.3138,1.29683,premium,mixed,1.082,0.605,0.355,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9015,EURUSD,2013-04-17T15:00:00+00:00,2013-04-17T16:00:00+00:00,2013-04-18T03:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.30182,1.3001,1.30526,tp,1.30526,2.0,500.0,True,,6.395,-0.477,0.313,,,,,,,,,1.034,0.63,1.26,11,45.0,2.0,214.0,159.0,164,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2013-04-08T18:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,1.23,1.71,1.14,marginal,True,0.914,,,0.001664,0.003125,0.947,1,32.687,False,,,,,False,15,bearish,counter_trend,False,False,,,True,False,False,INSIDE,intact,intact,swept,intact,0.559,3.0,PD,PW,True,2.0,PW,11.018,2.0,1.569,2.0,False,0.535,True,2.0,high,1.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.21,bare,False,,,none,none,none,False,2013-04-17T14:00:00+00:00,4,2013-04-09T00:00:00+00:00,LONG,2.285,,,0.5395,aligned,32.6,False,0,91.33,1.4443,stale,NY,NY,False,False,Neither,,,,0.294,1.3138,1.29683,discount,both_discount,5.23,0.588,0.751,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9016,EURUSD,2013-04-18T10:00:00+00:00,2013-04-18T10:00:00+00:00,2013-04-18T14:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.30573,1.30354,1.3101100000000003,sl,1.30354,-1.0,-250.0,True,,3.237,-0.927,-0.309,True,True,True,0.65,1.38,22.0,1.0,True,1.482,1.482,2.964,4,27.0,1.0,2.0,1.0,2,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2013-04-18T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.4,1.26,0.84,marginal,False,1.347,,1.116,0.001478,0.001556,0.251,0,51.678,False,,,,,False,10,bearish,ambiguous,False,True,bullish,1.30738,False,False,False,INSIDE,intact,intact,swept,intact,9.622,3.803,PD,PD,False,20.0,PW,9.757,2.0,4.412,2.0,False,2.93,False,0.0,low,1.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2013-04-18T09:00:00+00:00,1,2013-04-18T09:00:00+00:00,LONG,0.868,1.365,True,1.0201,aligned,28.0,False,0,24.43,0.754,no_fvg,London,London,True,False,OB only,,,,0.5245,1.3138,1.29683,premium,mixed,-1.035,0.271,0.345,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,Unemployment Claims
B9017,EURUSD,2013-04-22T08:00:00+00:00,2013-04-23T07:00:00+00:00,2013-04-23T07:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.30727,1.30791,1.30599,sl,1.30791,-1.0,-250.0,True,,18.438,-0.0,-0.054,True,True,True,0.254,0.0,1.0,1.0,True,0.406,0.406,0.812,0,25.0,0.0,28.0,24.0,5,discount,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-04-22T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.58,1.83,1.22,marginal,True,0.279,,2.272,0.001576,0.001995,0.318,1,50.538,False,,,,,False,8,bullish,ambiguous,False,True,bearish,1.30369,False,False,True,INSIDE,intact,intact,intact,intact,0.717,3.662,PD,PD,False,,,8.174,2.0,,,False,7.768,False,0.0,low,1.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.311,bare,False,,False,sweep,asia,high,True,2013-04-22T07:00:00+00:00,1,2013-04-22T07:00:00+00:00,SHORT,0.0,14.563,True,0.0,counter,39.2,False,0,14.64,0.6777,no_fvg,Asia,London,False,True,Fill only,0.97,,,0.3573,1.32015,1.30011,discount,both_discount,1.758,0.554,0.139,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,German Flash Manufacturing PMI,EUR,1.0,French Flash Manufacturing PMI
B9018,EURUSD,2013-04-22T13:00:00+00:00,2013-04-22T14:00:00+00:00,2013-04-22T16:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.30374,1.30532,1.3005799999999996,sl,1.30532,-1.0,-250.0,True,,5.234,-0.975,-0.191,True,False,False,0.15,1.797,,,True,0.95,0.95,1.9,2,42.0,1.0,3.0,2.0,2,discount,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2013-04-22T11:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.27,1.21,1.21,marginal,,0.83,,0.926,0.001664,0.001751,0.754,0,50.561,False,,,,,False,13,bearish,with_trend,False,False,,1.3022,False,False,True,EXPANSION_DOWN,intact,broken,intact,intact,5.458,2.182,PD,PW,True,2.0,PD,9.864,2.0,2.723,2.0,True,8.915,False,0.0,low,1.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,True,-0.283,False,break,asia,low,True,2013-04-22T12:00:00+00:00,1,2013-04-22T12:00:00+00:00,SHORT,0.899,-0.323,False,1.1159,counter,14.5,False,1,39.07,0.8632,no_fvg,London,NY,True,True,Both,,,,0.1811,1.32015,1.30011,discount,both_discount,-0.511,0.499,0.156,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Existing Home Sales,USD,1.0,Existing Home Sales
B9019,EURUSD,2013-04-24T06:00:00+00:00,2013-04-25T01:00:00+00:00,2013-04-25T01:00:00+00:00,London,bearish,BOS BOS,proximal,1.30376,1.30516,1.30096,sl,1.30516,-1.0,-250.0,True,,3.493,-0.879,-0.286,True,False,False,0.633,3.002,,,True,1.008,1.235,2.47,0,13.0,5.0,44.0,42.0,25,premium,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2013-04-23T05:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,3.42,5.89,5.89,strong,,0.864,2.721,4.65,0.001389,0.001619,0.258,1,68.155,False,,,,,False,6,bearish,with_trend,True,False,,1.2973,False,False,False,INSIDE,intact,intact,intact,swept,11.797,0.259,PW,PD,True,8.0,PW,11.797,2.0,,,False,10.79,False,10.0,low,1.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2013-04-24T05:00:00+00:00,1,2013-04-23T07:00:00+00:00,SHORT,0.0,0.879,False,0.0,aligned,58.7,False,2,23.7,0.7496,fresh,Asia,Asia,False,False,Neither,0.612,,,0.1821,1.32015,1.30011,discount,mixed,1.116,0.537,0.211,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9020,EURUSD,2013-04-25T14:00:00+00:00,2013-04-25T14:00:00+00:00,2013-04-26T18:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.30036,1.298,1.3050799999999998,friday_flat,1.30255,0.928,232.0,True,,1.86,-0.555,0.499,,,,,,,,,1.57,1.086,2.172,28,12.0,22.0,31.0,30.0,31,discount,1.0,True,7.0,4.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2013-04-24T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,True,1,0.21,1.23,0.82,marginal,False,1.437,,2.022,0.001504,0.002256,0.699,0,47.796,False,,,,,False,14,bullish,counter_trend,True,True,bearish,1.3034,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,13.162,3.252,PW,PD,False,0.0,PD,13.162,2.0,,,True,,,23.0,low,1.0,0.0,True,1,30.0,"eq,sw,pd,pw",True,0.366,0.43,1.949,False,False,,,,,,False,,,,,False,,,,,True,-0.426,PD,False,,True,sweep,asia,high,True,2013-04-25T13:00:00+00:00,2,2013-04-24T08:00:00+00:00,LONG,0.0,,,0.0,aligned,27.8,False,0,67.04,1.1121,no_fvg,London,NY,True,True,Both,0.736,,,0.0125,1.32015,1.30011,discount,both_discount,3.871,0.449,0.18,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,Advance GDP q/q
B9021,EURUSD,2013-04-25T14:00:00+00:00,2013-04-28T22:00:00+00:00,2013-04-29T07:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.30595,1.30778,1.30229,sl,1.30778,-1.0,-250.0,True,,1.514,-0.503,-0.661,False,,,1.017,,,,,0.842,0.842,1.684,9,2.0,8.0,84.0,32.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-04-25T10:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.58,2.53,1.68,solid,True,0.75,,2.231,0.002174,0.002281,0.675,1,47.796,False,,,,,False,14,bullish,ambiguous,False,True,bearish,1.3011,False,False,False,INSIDE,intact,intact,intact,intact,1.555,0.552,PW,PD,True,,,6.533,2.0,,,False,5.691,False,1.0,low,1.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,sweep,asia,high,True,2013-04-25T13:00:00+00:00,1,2013-04-25T13:00:00+00:00,SHORT,1.514,-0.137,False,0.5644,aligned,75.6,False,0,69.4,1.1371,no_fvg,London,Other,False,False,Neither,0.951,,,0.2914,1.32015,1.30011,discount,mixed,0.046,0.438,0.023,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9022,EURUSD,2013-04-29T07:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.30502,1.30406,1.3069400000000002,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.732,0.732,1.464,0,,,,,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-04-29T05:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.74,2.0,2.0,solid,,0.58,,1.411,0.001311,,0.263,0,42.654,False,,,,,False,7,bullish,with_trend,False,False,,1.30687,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,0,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,sweep,asia,low,True,2013-04-29T06:00:00+00:00,1,2013-04-29T06:00:00+00:00,LONG,0.0,,,,counter,76.3,False,2,,,no_fvg,Asia,London,False,False,never_filled,,,,0.689,1.30933,1.29547,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B9023,EURUSD,2013-04-29T15:00:00+00:00,2013-04-29T15:00:00+00:00,2013-04-30T06:00:00+00:00,NY,bullish,BOS BOS,proximal,1.30945,1.30758,1.31319,sl,1.30758,-1.0,-250.0,True,,7.925,-0.706,-0.126,True,False,False,0.102,1.383,,,True,1.187,1.187,2.374,15,45.0,1.0,6.0,1.0,6,premium,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-04-29T09:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.02,0.85,0.85,marginal,,1.06,,1.383,0.001576,0.001681,0.569,2,39.274,False,,,,,False,15,bullish,with_trend,False,False,,1.31163,False,False,False,EXPANSION_UP,broken,intact,swept,intact,,6.6,,PD,False,2.0,PW,6.791,2.0,,,True,,,17.0,low,1.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,True,-0.235,False,none,none,none,False,2013-04-29T14:00:00+00:00,1,2013-04-29T14:00:00+00:00,LONG,1.396,0.861,False,0.7904,counter,82.7,False,3,31.06,0.8059,no_fvg,London,NY,False,True,Fill only,0.791,Caution: Late-Trend Chase,caution,1.0087,1.30933,1.29547,premium,both_premium,-0.711,0.332,0.333,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Pending Home Sales m/m,USD,0.0,
