setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_alert,pdh_status_at_alert,pdl_status_at_alert,pwh_status_at_alert,pwl_status_at_alert,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows
A6622,EURUSD,2025-05-20T07:00:00+00:00,2025-05-21T00:00:00+00:00,2025-05-21T02:00:00+00:00,London,bearish,BOS BOS,proximal,1.12952,1.1314,1.1316,1.12703,1.12386,1.32,3.01,1.12703,1.32,wick,1.1224,zone,sl,1.1316,-1.0,-1.0,-1.0,-250.0,True,,0.409,-0.375,-2.445,False,False,0.416,,37.0,,0.848,2,-1,-1,299.0,201.0,186,discount,0.0,,5.0,1.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-08T13:00:00+00:00,BOS,BOS,0,fading,True,partial,False,0,0.85,1.16,1.16,marginal,0.685,0.208,2.705,0.002451,0.411,0,50.588,False,,,,,False,7,bullish,counter_trend,False,False,False,,1.10653,84.7,True,False,True,INSIDE,intact,intact,broken,intact,,0.273,,PD,True,,,3.512,2.0,,,False,2.664,False,,,1,0,2025-05-20T06:00:00+00:00,4,2025-05-08T15:00:00+00:00,SHORT,,counter,41.5,False,4,fresh,NY,Asia,True,False,OB only,Caution: Late-Trend Chase,caution,1.1455,1.1266,1.10653,premium,mixed,0.245,0.253,0.747,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6623,EURUSD,2025-05-20T18:00:00+00:00,2025-05-21T02:00:00+00:00,2025-05-21T06:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.13224,1.13386,1.13406,1.12386,,5.17,,1.1224,6.07,zone,,,sl,1.13406,-1.0,-1.0,-1.0,-250.0,True,,0.192,-0.973,-5.208,True,False,0.614,1.07,,True,0.866,4,-1,-1,311.0,212.0,207,discount,0.0,,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-05-08T03:00:00+00:00,BOS,Confirm,0,fading,True,partial,False,0,0.4,0.96,0.96,marginal,0.676,0.186,3.363,0.002102,0.31,0,59.666,False,,,,,False,18,bullish,counter_trend,False,False,False,,1.10653,86.7,True,False,True,INSIDE,intact,intact,broken,intact,,1.613,,PD,True,,,2.802,2.0,,,False,1.936,False,,,1,0,2025-05-20T17:00:00+00:00,3,2025-05-08T06:00:00+00:00,SHORT,,counter,43.9,False,1,fresh,Asia,Asia,False,False,Neither,Caution: Late-Trend Chase,caution,1.281,1.1266,1.10653,premium,mixed,0.828,0.372,0.899,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6624,EURUSD,2025-05-21T13:00:00+00:00,2025-05-22T15:00:00+00:00,2025-05-22T23:00:00+00:00,NY,bullish,Range BOS,proximal,1.12702,1.12475,1.12455,1.12885,,0.81,,1.12885,0.81,wick,,,tp1,1.12885,0.741,0.81,4.595,185.25,True,,0.741,-0.587,1.0,,,,,,,1.338,8,8,-1,48.0,44.0,22,premium,0.0,,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-20T15:00:00+00:00,BOS,Range,0,holding,True,pristine,False,0,0.13,0.45,0.45,marginal,1.121,0.699,2.952,0.001846,0.773,1,45.239,False,,,,,False,13,bullish,with_trend,False,False,False,,1.13625,66.5,False,True,False,EXPANSION_UP,broken,intact,broken,intact,,2.811,,PD,False,14.0,PD,,,,,,,,,,0,0,2025-05-21T12:00:00+00:00,2,2025-05-20T19:00:00+00:00,LONG,,counter,80.5,False,1,fresh,NY,NY,True,True,Both,,,1.0209,1.1266,1.10653,premium,both_premium,1.69,0.475,0.428,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6625,EURUSD,2025-05-22T09:00:00+00:00,2025-05-23T01:00:00+00:00,2025-05-23T08:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.13173,1.1343,1.1345,1.12386,,3.06,,1.1224,3.63,zone,,,sl,1.1345,-1.0,-1.0,-1.0,-250.0,True,,0.347,-0.964,-2.882,True,False,0.0,3.908,,True,1.469,7,-1,-1,24.0,17.0,8,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-05-22T01:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.56,1.03,0.68,marginal,1.257,,1.161,0.001886,0.447,3,60.886,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.12955,56.5,False,False,True,INSIDE,intact,intact,broken,intact,2.429,2.063,PD,PD,True,,,2.429,2.0,,,False,0.96,True,1.0,low,1,0,2025-05-22T08:00:00+00:00,1,2025-05-22T08:00:00+00:00,SHORT,,counter,32.2,False,0,no_fvg,Asia,Asia,False,False,Neither,,,1.2556,1.1266,1.10653,premium,mixed,0.933,0.445,0.66,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6626,EURUSD,2025-05-22T10:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.12463,1.12239,1.12219,1.1266,,0.88,,1.1266,0.88,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.805,0,-1,-1,,,56,discount,0.0,,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-20T02:00:00+00:00,BOS,BOS,0,holding,False,none,True,1,0.68,0.9,0.9,marginal,1.509,,1.56,0.001352,0.304,1,57.601,False,,,,,False,10,bullish,counter_trend,True,False,True,bearish,1.13631,84.0,False,False,False,INSIDE,intact,intact,broken,intact,2.374,13.386,PD,PW,True,,,8.638,2.0,,,True,,,2.0,low,1,0,2025-05-22T09:00:00+00:00,2,2025-05-20T05:00:00+00:00,LONG,,aligned,39.9,False,2,no_fvg,Asia,London,False,False,never_filled,,,0.9018,1.1266,1.10653,premium,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6627,EURUSD,2025-05-23T10:00:00+00:00,2025-05-23T11:00:00+00:00,2025-05-23T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.13271,1.1308,1.1306,1.13453,,0.95,,1.13453,0.95,wick,,,sl,1.1306,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.515,0.57,1.0,True,1.449,0,-1,-1,5.0,2.0,4,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-23T06:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.28,0.5,0.5,marginal,1.175,0.398,4.781,0.001456,0.602,0,35.803,False,,,,,False,10,bullish,with_trend,False,False,False,,1.13543,34.6,False,False,False,INSIDE,intact,intact,broken,intact,1.25,4.905,PD,PD,True,,,2.473,2.0,,,True,,,26.0,low,1,0,2025-05-23T09:00:00+00:00,1,2025-05-23T09:00:00+00:00,LONG,,counter,66.5,False,1,fresh,London,London,True,True,Both,,,1.3044,1.1266,1.10653,premium,both_premium,-0.618,0.383,0.578,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6628,EURUSD,2025-05-23T12:00:00+00:00,,,NY,bullish,Range BOS,proximal,1.12702,1.12475,1.12455,1.12885,1.13173,0.81,2.07,1.12885,0.81,wick,1.13453,zone,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.338,0,-1,-1,,,69,premium,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-05-20T15:00:00+00:00,BOS,Range,0,holding,False,full,False,1,0.13,0.45,0.45,marginal,1.121,,2.952,0.001846,0.773,1,39.059,False,,,,,False,12,bullish,with_trend,False,False,False,,1.13756,69.3,False,True,False,EXPANSION_UP,broken,intact,broken,intact,,0.785,,PD,False,,,,,,,,,,0.0,high,0,0,2025-05-23T11:00:00+00:00,3,2025-05-20T19:00:00+00:00,LONG,,counter,80.5,False,1,stale,NY,NY,True,False,never_filled,,,1.0209,1.1266,1.10653,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6629,EURUSD,2025-05-23T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.12463,1.12239,1.12219,1.1266,,0.88,,1.1266,0.88,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.805,0,-1,-1,,,83,discount,0.0,,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-20T02:00:00+00:00,BOS,BOS,0,holding,False,none,True,1,0.68,0.9,0.9,marginal,1.509,,1.56,0.001352,0.304,1,44.185,False,,,,,False,13,bullish,with_trend,True,False,False,,1.13756,85.3,False,False,False,EXPANSION_UP,broken,intact,broken,intact,0.695,13.386,PD,PW,True,,,,,,,,,,1.0,high,0,0,2025-05-23T12:00:00+00:00,3,2025-05-20T05:00:00+00:00,LONG,,aligned,39.9,False,2,no_fvg,Asia,NY,False,False,never_filled,,,0.9018,1.1266,1.10653,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6630,EURUSD,2025-05-27T08:00:00+00:00,2025-05-27T15:00:00+00:00,2025-05-28T00:00:00+00:00,London,bullish,BOS BOS,proximal,1.13271,1.1308,1.1306,1.13453,,0.95,,1.13453,0.95,wick,,,tp1,1.13453,0.863,0.95,0.0,215.75,True,,0.863,-0.18,1.0,,,,,,,1.449,9,9,-1,105.0,54.0,50,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-05-23T06:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.28,0.5,0.5,marginal,1.175,,4.781,0.001456,0.602,0,38.847,False,,,,,False,8,bullish,with_trend,False,False,False,,1.14187,64.1,False,False,False,INSIDE,intact,intact,broken,intact,2.37,10.84,PD,PW,True,32.0,PW,,,,,,,,35.0,high,0,0,2025-05-27T07:00:00+00:00,2,2025-05-23T09:00:00+00:00,LONG,,counter,66.5,False,1,stale,London,NY,True,True,Both,,,0.7649,1.13756,1.11693,premium,both_premium,0.68,0.635,0.151,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6631,EURUSD,2025-05-27T16:00:00+00:00,2025-05-29T13:00:00+00:00,2025-05-29T16:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13508,1.13702,1.13722,1.13371,,0.71,,1.13371,0.71,wick,,,sl,1.13722,-1.0,-1.0,-1.0,-250.0,True,,0.374,-0.944,-2.674,True,True,0.429,0.973,14.0,True,1.163,3,-1,-1,49.0,46.0,4,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-27T12:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.64,0.87,0.58,marginal,0.946,0.761,1.864,0.00184,0.891,0,44.919,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,1.13232,57.3,False,False,False,EXPANSION_DOWN,intact,broken,broken,intact,3.69,9.864,PD,PW,False,40.0,PW,,,,,,,,43.0,high,0,0,2025-05-27T15:00:00+00:00,1,2025-05-27T15:00:00+00:00,SHORT,,aligned,62.6,False,0,fresh,NY,NY,True,True,Both,,,0.8798,1.13756,1.11693,premium,both_premium,3.886,0.678,0.672,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6632,EURUSD,2025-05-28T13:00:00+00:00,2025-05-28T23:00:00+00:00,2025-05-28T23:00:00+00:00,NY,bullish,Range BOS,proximal,1.12702,1.12475,1.12455,1.12885,1.13173,0.81,2.07,1.12885,0.81,wick,1.13453,zone,sl,1.12455,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.923,,11.0,,1.338,0,-1,-1,200.0,148.0,142,premium,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-05-20T15:00:00+00:00,BOS,Range,0,holding,False,full,False,1,0.13,0.45,0.45,marginal,1.121,,2.952,0.001846,0.773,1,57.254,False,,,,,False,13,bearish,counter_trend,False,False,False,,1.14187,76.1,False,True,False,EXPANSION_DOWN,intact,broken,broken,intact,7.436,5.465,PD,PW,False,61.0,PW,,,,,,,,64.0,high,0,0,2025-05-28T12:00:00+00:00,5,2025-05-20T19:00:00+00:00,LONG,,counter,80.5,False,1,stale,NY,Asia,True,False,OB only,,,0.4891,1.13756,1.11693,discount,mixed,-0.141,0.479,0.132,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6633,EURUSD,2025-05-28T16:00:00+00:00,2025-05-28T23:00:00+00:00,2025-05-28T23:00:00+00:00,NY,bullish,BOS BOS,proximal,1.12463,1.12239,1.12219,1.13181,,3.21,,1.13411,4.23,zone,,,sl,1.12219,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.88,0.0,13.0,True,1.805,0,-1,-1,213.0,162.0,158,discount,0.0,,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-20T02:00:00+00:00,BOS,BOS,0,holding,False,none,True,1,0.68,0.9,0.9,marginal,1.509,,1.56,0.001352,0.304,1,54.91,False,,,,,False,16,bearish,counter_trend,False,False,False,,1.14187,88.5,True,False,False,EXPANSION_DOWN,intact,broken,broken,intact,11.922,5.695,PD,PW,False,64.0,PW,,,,,,,,67.0,high,0,0,2025-05-28T15:00:00+00:00,4,2025-05-20T05:00:00+00:00,LONG,,aligned,39.9,False,2,no_fvg,Asia,Asia,False,False,Neither,,,0.3732,1.13756,1.11693,discount,both_discount,-0.192,0.479,0.132,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6634,EURUSD,2025-05-29T08:00:00+00:00,2025-05-29T12:00:00+00:00,2025-05-29T12:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.13287,1.13394,1.13414,1.13233,,0.5,,1.13233,0.5,wick,,,sl,1.13414,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.647,,20.0,,0.945,0,-1,-1,38.0,35.0,34,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-05-27T22:00:00+00:00,BOS,Confirm,0,holding,False,full,False,1,0.42,1.21,1.21,marginal,0.647,,3.578,0.001344,0.644,0,44.933,False,,,,,False,8,bearish,with_trend,False,False,False,,1.121,73.5,False,False,True,EXPANSION_DOWN,intact,broken,broken,intact,1.287,11.858,PD,PW,False,80.0,PW,,,,,,,,83.0,high,0,0,2025-05-29T07:00:00+00:00,2,2025-05-28T01:00:00+00:00,SHORT,,counter,14.7,False,1,stale,Other,NY,False,True,Fill only,,,0.7727,1.13756,1.11693,premium,mixed,-0.067,0.482,0.413,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6635,EURUSD,2025-05-29T13:00:00+00:00,2025-05-29T13:00:00+00:00,2025-05-29T16:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13508,1.13702,1.13722,1.13371,1.13329,0.71,0.92,1.13371,0.71,wick,1.13233,zone,sl,1.13722,-1.0,-1.0,-1.0,-250.0,True,,0.374,-0.944,-2.674,True,True,0.429,0.973,14.0,True,1.163,3,-1,-1,49.0,46.0,49,premium,1.0,True,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-27T12:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.64,0.87,0.58,marginal,0.946,0.761,1.864,0.00184,0.891,0,38.26,False,,,,,False,13,bearish,counter_trend,True,False,True,bullish,1.121,87.2,False,False,False,EXPANSION_DOWN,intact,broken,broken,intact,,0.261,,PD,True,85.0,PW,,,,,,,,88.0,high,0,0,2025-05-29T12:00:00+00:00,2,2025-05-27T15:00:00+00:00,SHORT,,aligned,62.6,False,0,fresh,NY,NY,True,True,Both,,,0.8798,1.13756,1.11693,premium,both_premium,3.886,0.678,0.672,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6636,EURUSD,2025-05-29T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.12912,1.1266,1.1264,1.13181,,1.07,,1.13411,1.98,zone,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.97,0,-1,-1,,,2,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-05-29T11:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.35,3.31,2.21,solid,0.828,,0.607,0.002803,0.664,0,38.26,False,,,,,False,13,bearish,ambiguous,False,False,True,bullish,1.13501,226.5,False,False,False,EXPANSION_DOWN,intact,broken,broken,intact,1.955,4.349,PD,PW,True,85.0,PW,1.955,2.0,,,True,,,13.0,low,1,0,2025-05-29T12:00:00+00:00,1,2025-05-29T12:00:00+00:00,LONG,,aligned,41.1,False,0,no_fvg,London,NY,True,False,never_filled,,,0.5909,1.13756,1.11693,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6637,EURUSD,2025-05-30T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,1.12912,1.1266,1.1264,1.13181,,1.07,,1.13411,1.98,zone,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.97,0,-1,-1,,,22,discount,1.0,True,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-29T11:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.35,3.31,2.21,solid,0.828,1.709,0.607,0.002803,0.664,0,42.003,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,1.13901,149.8,False,False,False,SWEPT_HIGH,swept,intact,broken,intact,,2.897,,PD,False,7.0,PD,3.529,2.0,,,True,,,33.0,low,1,0,2025-05-30T08:00:00+00:00,2,2025-05-29T12:00:00+00:00,LONG,,aligned,41.1,False,0,fresh,London,London,True,False,never_filled,,,0.5909,1.13756,1.11693,premium,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6638,USDJPY,2025-03-03T08:00:00+00:00,2025-03-03T09:00:00+00:00,2025-03-03T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,150.272,150.544,150.56400000000002,149.949,149.701,1.19,2.1,149.949,1.19,wick,149.392,zone,sl,150.56400000000002,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.226,,10.0,,1.095,1,-1,-1,3.0,2.0,2,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-03T06:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.28,1.14,0.76,marginal,0.945,,0.918,0.266786,0.21,0,50.748,False,,,,,False,8,bullish,ambiguous,False,False,True,bearish,150.153,35.5,False,False,False,SWEPT_HIGH,swept,intact,swept,intact,,4.393,,PD,True,8.0,PD,2.815,2.0,0.135,2.0,True,1.72,False,,,1,2,2025-03-03T07:00:00+00:00,1,2025-03-03T07:00:00+00:00,SHORT,,aligned,60.9,False,0,no_fvg,Asia,London,False,False,Neither,,,0.7053,150.987,148.561,premium,both_premium,-1.117,0.426,0.454,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6639,USDJPY,2025-03-03T09:00:00+00:00,2025-03-03T20:00:00+00:00,2025-03-03T20:00:00+00:00,London,bullish,BOS BOS,proximal,149.423,149.182,149.16199999999998,149.631,,0.86,,149.631,0.86,wick,,,sl,149.16199999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.192,3.244,2.0,True,0.793,0,-1,-1,110.0,60.0,51,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-02-27T06:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.99,1.43,1.43,marginal,0.672,,0.544,0.328929,0.394,0,46.121,False,,,,,False,9,bullish,counter_trend,True,False,True,bearish,151.023,88.9,False,False,False,SWEPT_HIGH,swept,intact,swept,intact,,0.982,,PD,False,9.0,PD,4.864,2.0,2.052,2.0,False,1.259,False,,,1,2,2025-03-03T08:00:00+00:00,1,2025-02-27T08:00:00+00:00,LONG,,aligned,17.1,False,1,stale,Asia,NY,False,False,Neither,,,0.3553,150.987,148.561,discount,both_discount,-0.246,0.189,0.81,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6640,USDJPY,2025-03-03T12:00:00+00:00,2025-03-03T15:00:00+00:00,2025-03-03T20:00:00+00:00,London,bullish,BOS BOS,proximal,150.24,150.006,149.986,150.432,,0.82,,150.432,0.82,wick,,,sl,149.986,-1.0,-1.0,-1.0,-250.0,True,,0.528,-0.748,-1.894,False,False,2.797,,,,0.801,5,-1,-1,7.0,4.0,4,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-03T08:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.58,1.17,1.17,marginal,0.675,0.334,2.459,0.317143,0.276,0,46.732,False,,,,,False,12,bullish,with_trend,False,False,False,,151.234,100.3,False,True,False,SWEPT_HIGH,swept,intact,swept,intact,,3.595,,PD,False,12.0,PD,2.469,2.0,5.294,2.0,True,4.493,False,,,1,1,2025-03-03T11:00:00+00:00,1,2025-03-03T11:00:00+00:00,LONG,,counter,53.4,False,1,fresh,London,NY,False,True,Fill only,,,0.6921,150.987,148.561,premium,both_premium,1.911,0.683,0.278,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6641,USDJPY,2025-03-03T16:00:00+00:00,2025-03-03T20:00:00+00:00,2025-03-03T20:00:00+00:00,NY,bullish,BOS BOS,proximal,149.423,149.182,149.16199999999998,149.631,,0.86,,149.631,0.86,wick,,,sl,149.16199999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.192,3.244,2.0,True,0.793,0,-1,-1,110.0,60.0,58,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-02-27T06:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.99,1.43,1.43,marginal,0.672,,0.544,0.328929,0.394,0,51.126,False,,,,,False,16,bullish,counter_trend,True,False,True,bearish,151.301,90.4,False,False,False,EXPANSION_UP,broken,intact,broken,intact,,0.982,,PD,False,16.0,PD,,,2.052,2.0,False,1.259,False,,,0,2,2025-03-03T15:00:00+00:00,2,2025-02-27T08:00:00+00:00,LONG,,aligned,17.1,False,1,stale,Asia,NY,False,False,Neither,,,0.3553,150.987,148.561,discount,both_discount,-0.246,0.189,0.81,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6642,USDJPY,2025-03-03T16:00:00+00:00,2025-03-03T20:00:00+00:00,2025-03-03T20:00:00+00:00,NY,bullish,BOS BOS,proximal,149.528,149.254,149.23399999999998,149.886,,1.31,,149.886,1.31,wick,,,sl,149.23399999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.41,3.463,27.0,True,0.894,0,-1,-1,91.0,37.0,39,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-28T01:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.91,1.24,1.24,marginal,0.772,0.289,2.7,0.328929,0.354,0,51.126,False,,,,,False,16,bullish,counter_trend,True,False,True,bearish,151.301,86.8,False,False,False,EXPANSION_UP,broken,intact,broken,intact,,1.301,,PD,False,16.0,PD,,,2.371,2.0,False,1.478,False,,,0,2,2025-03-03T15:00:00+00:00,2,2025-02-28T07:00:00+00:00,LONG,,aligned,22.7,False,3,fresh,Asia,NY,True,False,OB only,,,0.3986,150.987,148.561,discount,both_discount,-0.246,0.189,0.81,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
